Invoice_Line_Id,Invoice_Id,Contract__Description,Project_Id,Name,Invoice_Line_Number__c,sitetracker__Quantity__c,sitetracker__Unit_Price__c,Invoice_Amount__c,Total_Invoice_Amount__c,Invoice_Date__c,Invoice_Due_Date__c,Invoice_Status__c,Infinium_Project_Number__c,Budgeted_Quantity__c,Budget_Vendor_Pricing_Line__r.Name,Company_Code__c,Operating_Area__c,Account_Code_Lookup__r.Name,Cost_Center__c,Type__c,GL_Code__c,Cost_Category_Name__c,Cost_Code_Check__c,Invoice_Line_Amount_Check__c,No_Matching_Budget_Line__c,Pending_Invoices_Check__c,Quantity_Exceeds_Budget__c,LastModifiedDate,Unit_of_Measure__c
INVLN000350,INV000096,Synthetic Contract 29 - Professional Services Contract,PRJ000129,INVL-0276196,5,16,46.5,744,3916,2025-08-06 00:00:00,2025-09-20 00:00:00,Hold,5391607,0,BVPL-009669,,,2411.001,,Field Work,151.000.2411.001.000.345,L50A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 01:52:41,Hours
INVLN000351,INV000132,Synthetic Contract 27 - Vendor Services Contract,PRJ000130,INVL-0226799,8,4,70,280,6090,2025-09-11 00:00:00,2025-10-26 00:00:00,Hold,5327010,-30,BVPL-218960,,,2411.001,,Engineering,012.000.2411.001.000.344,PMC-1,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 01:43:39,Hours
INVLN000352,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000131,INVL-0456963,1,0.75,57.6,43.2,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5361848,-1,BVPL-246679,171,,2411.001,0,Engineering,174.000.2411.001.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN000353,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000132,INVL-0456970,2,0.5,57.6,28.8,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5361844,-1,BVPL-246679,171,358,2411.001,0,Engineering,174.000.2411.001.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN000354,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000133,INVL-0456971,3,0.5,57.6,28.8,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5361864,-1,BVPL-246679,171,,2411.001,0,Engineering,174.000.2411.001.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN000355,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000134,INVL-0456972,4,0.5,57.6,28.8,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5361865,-1,BVPL-246679,171,,2411.001,0,Engineering,174.000.2411.001.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN000356,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000135,INVL-0456973,5,0.75,57.6,43.2,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5361868,-1,BVPL-246679,,,2411.001,,Engineering,174.000.2411.001.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN000357,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000136,INVL-0456974,6,0.5,57.6,28.8,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5362095,-1,BVPL-246679,,,2411.001,,Engineering,174.000.2411.001.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN000358,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000137,INVL-0456976,7,0.5,57.6,28.8,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5362203,-1,BVPL-246679,,,2411.001,,Engineering,174.000.2411.001.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN000359,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000138,INVL-0456977,8,0.5,57.6,28.8,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5362205,-1,BVPL-246679,,,2411.001,,Engineering,174.000.2411.001.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN000360,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000139,INVL-0456978,9,0.75,57.6,43.2,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5362206,-1,BVPL-246679,,,2411.001,,Engineering,174.000.2411.001.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN000361,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000140,INVL-0456981,10,0.5,57.6,28.8,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5362207,-1,BVPL-246679,,,2411.001,,Engineering,174.000.2411.001.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN000362,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000141,INVL-0456982,11,0.5,57.6,28.8,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5362208,-1,BVPL-246679,,,2411.001,,Engineering,174.000.2411.001.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN000363,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000142,INVL-0456998,12,0.75,57.6,43.2,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5362209,-1,BVPL-246679,,,2411.001,,Engineering,174.000.2411.001.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN000364,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000143,INVL-0456999,13,0.5,57.6,28.8,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5362215,-1,BVPL-246679,,,2411.001,,Engineering,174.000.2411.001.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN000365,INV000148,Synthetic Contract 30 - Service Agreement for Network Operations,PRJ000144,INVL-0360978,1,5.5,75,412.5,3828.25,2025-09-09 00:00:00,2025-10-24 00:00:00,Hold,5390564,0,BVPL-236133,151,338,2411.001,0,Field Work,151.000.2411.001.000.345,N1,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:07:17,Hours
INVLN000366,INV000148,Synthetic Contract 30 - Service Agreement for Network Operations,PRJ000144,INVL-0360979,2,24,130,3120,3828.25,2025-09-09 00:00:00,2025-10-24 00:00:00,Hold,5390564,-14,BVPL-236138,151,338,2411.001,0,Field Work,151.000.2411.001.000.345,N2,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:07:17,Hours
INVLN000367,INV000148,Synthetic Contract 30 - Service Agreement for Network Operations,PRJ000144,INVL-0360980,3,1.75,169,295.75,3828.25,2025-09-09 00:00:00,2025-10-24 00:00:00,Hold,5390564,0,BVPL-236137,151,338,2411.001,0,Field Work,151.000.2411.001.000.345,N2A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:07:17,Hours
INVLN000368,INV000123,Synthetic Contract 3 - Equipment Supply Agreement,PRJ000145,INVL-0396735,11,1,35,35,1416.8,2025-09-29 00:00:00,2025-11-28 00:00:00,Hold,4211813,0,BVPL-241307,161,348,2411.001,0,Engineering,164.000.2411.001.000.344,L04A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:56:49,Hours
INVLN000369,INV000123,Synthetic Contract 3 - Equipment Supply Agreement,PRJ000145,INVL-0396736,12,0.42,1,0.42,1416.8,2025-09-29 00:00:00,2025-11-28 00:00:00,Hold,4211813,0,BVPL-267537,161,348,2411.001,0,Engineering,164.000.2411.001.000.344,TAX,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:56:49,Each
INVLN000370,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000146,INVL-0443802,1,1,56.5,56.5,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2572773,-16,BVPL-240377,,,2411.001,,Engineering,942.000.2411.001.000.344,L01C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN000371,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000147,INVL-0443581,2,22.4,1,22.4,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2569290,0,BVPL-262298,942,111,2411.001,0,Engineering,942.000.2411.001.000.344,Mileage,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN000372,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000146,INVL-0443758,7,8,56.5,452,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2572773,-9,BVPL-240377,,,2411.001,,Engineering,942.000.2411.001.000.344,L01C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN000373,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000076,INVL-0443767,8,2,56.5,113,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2569858,-17,BVPL-240377,,,2411.001,,Engineering,942.000.2411.001.000.344,L01C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN000374,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000147,INVL-0443913,9,5,56.5,282.5,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2569290,-40,BVPL-240377,,,2411.001,,Engineering,942.000.2411.001.000.344,L01C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN000375,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000076,INVL-0443857,11,10,56.5,565,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2569858,-9,BVPL-240377,,,2411.001,,Engineering,942.000.2411.001.000.344,L01C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN000376,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000076,INVL-0443972,15,6,56.5,339,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2569858,-13,BVPL-240377,,,2411.001,,Engineering,942.000.2411.001.000.344,L01C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN000377,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000148,INVL-0444086,19,2,56.5,113,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2575223,0,BVPL-240377,,,2411.001,,Engineering,942.000.2411.001.000.344,L01C,1,TRUE,FALSE,TRUE,FALSE,2025-11-13 05:24:30,Each
INVLN000378,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000146,INVL-0501539,35,1,56.5,56.5,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2572773,-16,,,,2411.001,,Engineering,942.000.2411.001.000.344,L01C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN000379,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000149,INVL-0501541,36,1,56.5,56.5,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2571120,-3,,,,2411.001,,Engineering,942.000.2411.001.000.344,L01C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN000380,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000149,INVL-0501551,38,1,56.5,56.5,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2571120,-3,,,,2411.001,,Engineering,942.000.2411.001.000.344,L01C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN000381,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000147,INVL-0501558,39,4,56.5,226,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2569290,-41,,,,2411.001,,Engineering,942.000.2411.001.000.344,L01C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN000382,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000150,INVL-0501562,40,6,56.5,339,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2560372,0,,,,2411.001,,Engineering,942.000.2411.001.000.344,L01C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN000383,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000149,INVL-0501637,54,2,56.5,113,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2571120,-2,,,,2411.001,,Engineering,942.000.2411.001.000.344,L01C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN000384,INV000177,Synthetic Contract 31 - Construction Services Agreement,PRJ000151,INVL-0432051,1,28,55,1540,1540,2025-10-02 00:00:00,2025-10-02 00:00:00,Hold,2575286,0,BVPL-280911,86,,2411.001,0,,086.000.2411.001.000.345,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:07:16,
INVLN000385,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000152,INVL-0370630,12,1,48,48,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3292413,-1,,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000386,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000153,INVL-0370637,13,9.14,1,9.14,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3297810,0,BVPL-202701,,,2411.101,,Engineering,441.000.2411.101.000.344,TAX,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000387,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000154,INVL-0370669,14,3.05,1,3.05,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3292158,-3,,,,2411.101,,Engineering,441.000.2411.101.000.344,TAX,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000388,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000155,INVL-0370652,15,1.52,1,1.52,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3283256,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,TAX,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000389,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000156,INVL-0370655,16,12.19,1,12.19,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3297765,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,TAX,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000390,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000157,INVL-0370657,17,3.05,1,3.05,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3287873,-8,,,,2411.101,,Engineering,441.000.2411.101.000.344,TAX,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000391,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000154,INVL-0370660,18,3.05,1,3.05,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3292158,-3,,,,2411.101,,Engineering,441.000.2411.101.000.344,TAX,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000392,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000158,INVL-0370661,19,3.05,1,3.05,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3290590,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,TAX,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000393,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000152,INVL-0370673,20,3.05,1,3.05,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3292413,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,TAX,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000394,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000159,INVL-0373637,21,0.5,48,24,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3283255,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000395,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000160,INVL-0373642,22,1,48,48,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3291576,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000396,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000161,INVL-0373673,23,1,48,48,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3284237,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000397,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000159,INVL-0373687,24,1.52,1,1.52,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3283255,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,TAX,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000398,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000160,INVL-0373689,25,3.05,1,3.05,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3291576,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,TAX,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000399,INV000140,Synthetic Contract 32 - Vendor Services Contract,PRJ000161,INVL-0373703,26,3.05,1,3.05,1276.2,2025-09-12 00:00:00,2025-11-11 00:00:00,Hold,3284237,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,TAX,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:21:46,Each
INVLN000400,INV000195,Synthetic Contract 32 - Vendor Services Contract,PRJ000162,INVL-0390449,1,1,38,38,1520,2025-09-23 00:00:00,2025-11-22 00:00:00,Hold,3282038,0,BVPL-068343,,,2411.101,,Engineering,441.000.2411.101.000.344,Infinium / Notify Input,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:51:18,Each
INVLN000401,INV000195,Synthetic Contract 32 - Vendor Services Contract,PRJ000163,INVL-0390455,2,1,38,38,1520,2025-09-23 00:00:00,2025-11-22 00:00:00,Hold,3295197,-1,,,,2411.101,,Engineering,441.000.2411.101.000.344,Infinium / Notify Input,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:51:18,Each
INVLN000402,INV000195,Synthetic Contract 32 - Vendor Services Contract,PRJ000164,INVL-0390457,3,1,38,38,1520,2025-09-23 00:00:00,2025-11-22 00:00:00,Hold,3295258,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,Infinium / Notify Input,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:51:18,Each
INVLN000403,INV000195,Synthetic Contract 32 - Vendor Services Contract,PRJ000165,INVL-0390458,4,1,38,38,1520,2025-09-23 00:00:00,2025-11-22 00:00:00,Hold,3295494,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,Infinium / Notify Input,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:51:18,Each
INVLN000404,INV000195,Synthetic Contract 32 - Vendor Services Contract,PRJ000166,INVL-0390459,5,1,38,38,1520,2025-09-23 00:00:00,2025-11-22 00:00:00,Hold,3296070,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,Infinium / Notify Input,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:51:18,Each
INVLN000405,INV000195,Synthetic Contract 32 - Vendor Services Contract,PRJ000167,INVL-0390460,6,1,38,38,1520,2025-09-23 00:00:00,2025-11-22 00:00:00,Hold,3296798,1,,,,2411.101,,Engineering,441.000.2411.101.000.344,Infinium / Notify Input,1,TRUE,FALSE,TRUE,FALSE,2025-11-13 03:51:18,Each
INVLN000406,INV000195,Synthetic Contract 32 - Vendor Services Contract,PRJ000168,INVL-0390461,7,1,38,38,1520,2025-09-23 00:00:00,2025-11-22 00:00:00,Hold,3296801,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,Infinium / Notify Input,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:51:18,Each
INVLN000407,INV000195,Synthetic Contract 32 - Vendor Services Contract,PRJ000169,INVL-0390466,8,7,38,266,1520,2025-09-23 00:00:00,2025-11-22 00:00:00,Hold,3296815,7,,,,2411.101,,Engineering,441.000.2411.101.000.344,Infinium / Notify Input,1,TRUE,FALSE,TRUE,FALSE,2025-11-13 03:51:18,Each
INVLN000408,INV000195,Synthetic Contract 32 - Vendor Services Contract,PRJ000170,INVL-0398025,9,8,38,304,1520,2025-09-23 00:00:00,2025-11-22 00:00:00,Hold,3287685,0,,,,2411.101,,Engineering,441.000.2411.101.000.344,Infinium / Notify Input,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:51:18,Each
INVLN000409,INV000184,Synthetic Contract 32 - Vendor Services Contract,PRJ000171,INVL-0310590,1,2.25,48,108,1327.25,2025-08-20 00:00:00,2025-10-19 00:00:00,Hold,3296909,-3,BVPL-045456,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:08:47,Each
INVLN000410,INV000184,Synthetic Contract 32 - Vendor Services Contract,PRJ000172,INVL-0310573,2,6.5,48,312,1327.25,2025-08-20 00:00:00,2025-10-19 00:00:00,Hold,3286006,-3,BVPL-045456,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:08:47,Each
INVLN000411,INV000184,Synthetic Contract 32 - Vendor Services Contract,PRJ000173,INVL-0310572,3,1,48,48,1327.25,2025-08-20 00:00:00,2025-10-19 00:00:00,Hold,3281236,0,BVPL-045456,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:08:47,Each
INVLN000412,INV000184,Synthetic Contract 32 - Vendor Services Contract,PRJ000174,INVL-0310563,4,1.75,48,84,1327.25,2025-08-20 00:00:00,2025-10-19 00:00:00,Hold,3279012,-3,BVPL-045456,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:08:47,Each
INVLN000413,INV000184,Synthetic Contract 32 - Vendor Services Contract,PRJ000175,INVL-0310564,5,4.5,48,216,1327.25,2025-08-20 00:00:00,2025-10-19 00:00:00,Hold,3280077,-2,BVPL-045456,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:08:47,Each
INVLN000414,INV000184,Synthetic Contract 32 - Vendor Services Contract,PRJ000176,INVL-0310569,6,1,48,48,1327.25,2025-08-20 00:00:00,2025-10-19 00:00:00,Hold,3281235,0,BVPL-045456,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:08:47,Each
INVLN000415,INV000184,Synthetic Contract 32 - Vendor Services Contract,PRJ000177,INVL-0310587,7,1.75,48,84,1327.25,2025-08-20 00:00:00,2025-10-19 00:00:00,Hold,3294952,-14,BVPL-045456,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:08:47,Each
INVLN000416,INV000184,Synthetic Contract 32 - Vendor Services Contract,PRJ000178,INVL-0310582,8,1,48,48,1327.25,2025-08-20 00:00:00,2025-10-19 00:00:00,Hold,3287037,-11,BVPL-045456,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:08:47,Each
INVLN000417,INV000184,Synthetic Contract 32 - Vendor Services Contract,PRJ000179,INVL-0310583,9,1.75,48,84,1327.25,2025-08-20 00:00:00,2025-10-19 00:00:00,Hold,3289148,-8,BVPL-045456,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:08:47,Each
INVLN000418,INV000184,Synthetic Contract 32 - Vendor Services Contract,PRJ000180,INVL-0310584,10,1,48,48,1327.25,2025-08-20 00:00:00,2025-10-19 00:00:00,Hold,3290653,-14,BVPL-045456,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:08:47,Each
INVLN000419,INV000184,Synthetic Contract 32 - Vendor Services Contract,PRJ000181,INVL-0310588,11,1,48,48,1327.25,2025-08-20 00:00:00,2025-10-19 00:00:00,Hold,3296107,-19,BVPL-045456,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:08:47,Each
INVLN000420,INV000184,Synthetic Contract 32 - Vendor Services Contract,PRJ000182,INVL-0310604,12,1.5,48,72,1327.25,2025-08-20 00:00:00,2025-10-19 00:00:00,Hold,3297165,-1,BVPL-045456,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:08:47,Each
INVLN000421,INV000184,Synthetic Contract 32 - Vendor Services Contract,PRJ000183,INVL-0310616,13,1,48,48,1327.25,2025-08-20 00:00:00,2025-10-19 00:00:00,Hold,3297166,-15,BVPL-045456,,,2411.101,,Engineering,441.000.2411.101.000.344,Sr. Lead,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:08:47,Each
INVLN000422,INV000184,Synthetic Contract 32 - Vendor Services Contract,PRJ000183,INVL-0310632,14,79.25,1,79.25,1327.25,2025-08-20 00:00:00,2025-10-19 00:00:00,Hold,3297166,-23,BVPL-202701,,,2411.101,,Engineering,441.000.2411.101.000.344,TAX,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:08:47,Each
INVLN000423,INV000143,Synthetic Contract 32 - Vendor Services Contract,PRJ000184,INVL-0348807,1,1,38,38,1520,2025-09-30 00:00:00,2025-11-29 00:00:00,Hold,3295169,1,BVPL-068343,,,2411.101,,Engineering,441.000.2411.101.000.344,Infinium / Notify Input,1,TRUE,FALSE,TRUE,FALSE,2025-11-13 02:53:12,Hours
INVLN000424,INV000143,Synthetic Contract 32 - Vendor Services Contract,PRJ000185,INVL-0348835,2,1,38,38,1520,2025-09-30 00:00:00,2025-11-29 00:00:00,Hold,3294709,0,BVPL-068343,,,2411.101,,Engineering,441.000.2411.101.000.344,Infinium / Notify Input,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:53:12,Hours
INVLN000425,INV000143,Synthetic Contract 32 - Vendor Services Contract,PRJ000186,INVL-0348841,3,1,38,38,1520,2025-09-30 00:00:00,2025-11-29 00:00:00,Hold,3293820,0,BVPL-068343,,,2411.101,,Engineering,441.000.2411.101.000.344,Infinium / Notify Input,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:53:12,Hours
INVLN000426,INV000143,Synthetic Contract 32 - Vendor Services Contract,PRJ000187,INVL-0348856,4,1,38,38,1520,2025-09-30 00:00:00,2025-11-29 00:00:00,Hold,3295086,-1,BVPL-068343,,,2411.101,,Engineering,441.000.2411.101.000.344,Infinium / Notify Input,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:53:12,Hours
